Longitude,Latitude,datetime,Bounds,UHI Index
-73.90524667,40.84356,2021-07-24 15:59:00,"(-73.91422978174991, 40.811156509796945, -73.89626355825008, 40.87596349020305)",0.98785605
-73.90529167,40.843565,2021-07-24 15:59:00,"(-73.91427478174991, 40.81116142159403, -73.89630855825008, 40.87596857840597)",0.985692335
-73.90533167,40.84356667,2021-07-24 15:59:00,"(-73.91431478174991, 40.81116301319102, -73.89634855825008, 40.87597032680898)",0.985692335
-73.90536333,40.84357167,2021-07-24 15:59:00,"(-73.91434644174991, 40.811167951134756, -73.89638021825009, 40.87597538886525)",0.98785605
-73.90538833,40.84357333,2021-07-24 15:59:00,"(-73.9143714417499, 40.81116956213248, -73.89640521825008, 40.87597709786752)",0.98785605
-73.90542167,40.84356833,2021-07-24 15:59:00,"(-73.91440478174991, 40.811164496782794, -73.89643855825008, 40.8759721632172)",0.98785605
-73.90546667,40.84357167,2021-07-24 15:59:00,"(-73.91444978174991, 40.81116774857794, -73.89648355825008, 40.87597559142207)",0.98785605
-73.90552,40.84358167,2021-07-24 15:59:00,"(-73.91450311174991, 40.811177644044726, -73.89653688825008, 40.87598569595527)",0.985692335
-73.90557833,40.84360667,2021-07-24 15:59:00,"(-73.91456144174991, 40.811202529710116, -73.89659521825008, 40.876010810289884)",0.985692335
-73.905725,40.84361333,2021-07-24 15:12:00,"(-73.91470811174992, 40.81120890221355, -73.89674188825009, 40.87601775778644)",0.987976256
-73.90578667,40.84361333,2021-07-24 15:12:00,"(-73.91476978174991, 40.81120878132894, -73.89680355825008, 40.87601787867105)",0.987976256
-73.90583833,40.84362667,2021-07-24 15:12:00,"(-73.91482144174991, 40.81122202006507, -73.89685521825008, 40.87603131993493)",0.987976256
-73.90590167,40.84363667,2021-07-24 15:12:00,"(-73.91488478174992, 40.811231895905166, -73.89691855825009, 40.87604144409484)",0.990139971
-73.905975,40.84364833,2021-07-24 15:12:00,"(-73.91495811174991, 40.81124341216149, -73.89699188825008, 40.87605324783851)",0.990139971
-73.90605333,40.84365667,2021-07-24 15:12:00,"(-73.91503644174992, 40.8112515986152, -73.8970702182501, 40.8760617413848)",0.992303686
-73.90613333,40.84366167,2021-07-24 15:12:00,"(-73.91511644174992, 40.81125644179374, -73.89715021825009, 40.87606689820627)",0.992303686
-73.90620333,40.84366333,2021-07-24 15:12:00,"(-73.91518644174991, 40.81125796457365, -73.89722021825008, 40.87606869542635)",0.990139971
-73.90634,40.84367,2021-07-24 15:12:00,"(-73.91532311174991, 40.81126436665775, -73.89735688825009, 40.87607563334225)",0.987976256
-73.90637833,40.84368833,2021-07-24 15:12:00,"(-73.91536144174991, 40.811282621518146, -73.89739521825008, 40.87609403848185)",0.987976256
-73.906415,40.84369333,2021-07-24 15:12:00,"(-73.91539811174991, 40.81128754963236, -73.89743188825008, 40.87609911036764)",0.992303686
-73.90647667,40.84370167,2021-07-24 15:12:00,"(-73.91545978174992, 40.81129576873724, -73.89749355825009, 40.876107571262764)",0.992303686
-73.90649833,40.84371,2021-07-24 15:12:00,"(-73.91548144174992, 40.811304056275716, -73.89751521825009, 40.87611594372429)",0.990139971
-73.90669,40.84371333,2021-07-24 15:13:00,"(-73.91567311174991, 40.81130701052736, -73.89770688825008, 40.87611964947264)",0.990139971
-73.90674833,40.84371,2021-07-24 15:13:00,"(-73.91573144174991, 40.81130356617589, -73.89776521825009, 40.876116433824116)",0.990139971
-73.9068,40.84370333,2021-07-24 15:13:00,"(-73.91578311174992, 40.81129679488013, -73.89781688825009, 40.876109865119865)",1.00312226
-73.906855,40.843705,2021-07-24 15:13:00,"(-73.9158381117499, 40.81129835705539, -73.89787188825008, 40.87611164294461)",1.00312226
-73.90697,40.84371333,2021-07-24 15:13:00,"(-73.91595311174991, 40.81130646160126, -73.89798688825009, 40.87612019839874)",1.00312226
-73.90702667,40.843715,2021-07-24 15:13:00,"(-73.9160097817499, 40.811308020500185, -73.89804355825008, 40.87612197949982)",1.00312226
-73.90708167,40.843715,2021-07-24 15:13:00,"(-73.91606478174991, 40.81130791267237, -73.89809855825008, 40.87612208732764)",1.00312226
-73.90714,40.84371,2021-07-24 15:13:00,"(-73.91612311174991, 40.811302798315246, -73.89815688825009, 40.87611720168476)",0.998794831
-73.907235,40.84371167,2021-07-24 15:13:00,"(-73.91621811174991, 40.81130428206407, -73.89825188825009, 40.876119057935924)",0.998794831
-73.907275,40.84371333,2021-07-24 15:13:00,"(-73.91625811174991, 40.811305863641856, -73.89829188825009, 40.876120796358144)",0.998794831
-73.90730833,40.84371,2021-07-24 15:13:00,"(-73.91629144174992, 40.81130246829625, -73.8983252182501, 40.876117531703756)",1.000958546
-73.90733333,40.843705,2021-07-24 15:13:00,"(-73.91631644174991, 40.81129741928195, -73.89835021825009, 40.87611258071805)",1.000958546
-73.907415,40.84372333,2021-07-24 15:13:00,"(-73.91639811174991, 40.81131558916099, -73.89843188825009, 40.876131070839016)",1.00744969
-73.90746,40.84372667,2021-07-24 15:13:00,"(-73.91644311174991, 40.81131884093397, -73.89847688825009, 40.87613449906603)",1.00744969
-73.90751667,40.84373167,2021-07-24 15:13:00,"(-73.91649978174992, 40.81132372982603, -73.8985335582501, 40.876139610173965)",1.009613405
-73.90758,40.84373667,2021-07-24 15:13:00,"(-73.91656311174991, 40.81132860565947, -73.89859688825008, 40.87614473434053)",1.009613405
-73.90764667,40.84374167,2021-07-24 15:13:00,"(-73.91662978174992, 40.81133347494334, -73.89866355825009, 40.87614986505666)",1.00744969
-73.90778333,40.84374667,2021-07-24 15:13:00,"(-73.91676644174991, 40.81133820699831, -73.89880021825009, 40.876155133001696)",1.00744969
-73.90785667,40.84375167,2021-07-24 15:13:00,"(-73.91683978174991, 40.81134306320094, -73.89887355825009, 40.87616027679907)",1.000958546
-73.907935,40.84374833,2021-07-24 15:13:00,"(-73.91691811174991, 40.81133956961823, -73.89895188825008, 40.87615709038177)",1.000958546
-73.90801167,40.84374667,2021-07-24 15:13:00,"(-73.9169947817499, 40.81133775928884, -73.89902855825008, 40.87615558071116)",1.000958546
-73.908075,40.84374167,2021-07-24 15:13:00,"(-73.91705811174991, 40.81133263511453, -73.89909188825008, 40.87615070488547)",1.000958546
-73.90813667,40.843735,2021-07-24 15:13:00,"(-73.91711978174992, 40.81132584419412, -73.89915355825009, 40.87614415580588)",1.00312226
-73.90819167,40.843735,2021-07-24 15:13:00,"(-73.9171747817499, 40.811325736351215, -73.89920855825008, 40.87614426364879)",1.00312226
-73.90823667,40.843735,2021-07-24 15:13:00,"(-73.9172197817499, 40.81132564811556, -73.89925355825008, 40.87614435188444)",0.996631116
-73.90836333,40.84376167,2021-07-24 15:13:00,"(-73.91734644174991, 40.811352069758904, -73.89938021825009, 40.876171270241095)",0.998794831
-73.90840667,40.84376167,2021-07-24 15:13:00,"(-73.91738978174992, 40.81135198477634, -73.89942355825009, 40.87617135522366)",1.000958546
-73.90847833,40.84376833,2021-07-24 15:13:00,"(-73.91746144174991, 40.81135850426191, -73.89949521825008, 40.876178155738096)",1.001078752
-73.90856333,40.84377333,2021-07-24 15:13:00,"(-73.91754644174992, 40.81136333758811, -73.8995802182501, 40.87618332241188)",0.996751322
-73.90865167,40.84377333,2021-07-24 15:13:00,"(-73.91763478174991, 40.81136316436312, -73.89966855825008, 40.87618349563687)",0.996751322
-73.90873833,40.84377,2021-07-24 15:13:00,"(-73.91772144174992, 40.811359664430555, -73.89975521825009, 40.876180335569444)",0.994587607
-73.90891333,40.84376333,2021-07-24 15:13:00,"(-73.91789644174992, 40.81135265126544, -73.89993021825009, 40.876174008734566)",1.001078752
-73.90906167,40.843775,2021-07-24 15:13:00,"(-73.91804478174991, 40.81136403037314, -73.90007855825009, 40.87618596962686)",1.001078752
-73.90912,40.84377667,2021-07-24 15:13:00,"(-73.91810311174991, 40.81136558598748, -73.90013688825009, 40.87618775401251)",0.988096463
-73.90917667,40.84378167,2021-07-24 15:13:00,"(-73.9181597817499, 40.81137047485629, -73.90019355825008, 40.87619286514371)",0.988096463
-73.90922667,40.84378167,2021-07-24 15:13:00,"(-73.91820978174991, 40.81137037680447, -73.90024355825008, 40.87619296319553)",0.992423892
-73.90926333,40.84379,2021-07-24 15:14:00,"(-73.91824644174991, 40.81137863491248, -73.90028021825009, 40.87620136508752)",0.992423892
-73.90937167,40.84380167,2021-07-24 15:14:00,"(-73.91835478174991, 40.81139009245069, -73.90038855825009, 40.87621324754931)",0.996751322
-73.90940167,40.84378167,2021-07-24 15:14:00,"(-73.91838478174991, 40.811370033618225, -73.90041855825008, 40.87619330638177)",0.996751322
-73.909445,40.84367333,2021-07-24 15:14:00,"(-73.91842811174992, 40.81126160864414, -73.90046188825009, 40.876085051355865)",0.992423892
-73.90945667,40.84363667,2021-07-24 15:14:00,"(-73.91843978174991, 40.811224925758125, -73.90047355825008, 40.87604841424188)",0.998915037
-73.90947,40.84360333,2021-07-24 15:14:00,"(-73.91845311174991, 40.811191559616645, -73.90048688825009, 40.876015100383356)",0.998915037
-73.909525,40.843445,2021-07-24 15:14:00,"(-73.91850811174992, 40.81103312175562, -73.90054188825009, 40.875856878244385)",0.985932748
-73.90954167,40.84337667,2021-07-24 15:14:00,"(-73.91852478174991, 40.81096475906377, -73.90055855825008, 40.875788580936224)",0.990260178
-73.90955333,40.84334333,2021-07-24 15:14:00,"(-73.91853644174991, 40.8109313961971, -73.90057021825008, 40.87575526380291)",0.988096463
-73.90956667,40.84331833,2021-07-24 15:14:00,"(-73.91854978174992, 40.81090637003569, -73.90058355825009, 40.87573028996432)",0.988096463
-73.90961833,40.843215,2021-07-24 15:14:00,"(-73.91860144174991, 40.810802938723555, -73.90063521825009, 40.87562706127645)",0.988096463
-73.90962167,40.84312167,2021-07-24 15:14:00,"(-73.91860478174992, 40.81070960217335, -73.9006385582501, 40.87553373782666)",0.983769033
-73.90963333,40.84307167,2021-07-24 15:14:00,"(-73.91861644174992, 40.81065957930643, -73.90065021825009, 40.87548376069357)",0.983769033
-73.90964333,40.843015,2021-07-24 15:14:00,"(-73.91862644174991, 40.81060288969499, -73.90066021825008, 40.87542711030501)",0.985932748
-73.90965333,40.842955,2021-07-24 15:14:00,"(-73.91863644174991, 40.81054287008352, -73.90067021825008, 40.875367129916484)",0.985932748
-73.90966833,40.84289333,2021-07-24 15:14:00,"(-73.91865144174992, 40.81048117066627, -73.90068521825009, 40.87530548933373)",0.985932748
-73.90968,40.84282,2021-07-24 15:14:00,"(-73.91866311174991, 40.81040781777961, -73.90069688825008, 40.875232182220394)",0.985932748
-73.90969333,40.84266167,2021-07-24 15:15:00,"(-73.91867644174991, 40.8102494616374, -73.90071021825008, 40.8750738783626)",0.990260178
-73.90971,40.84257833,2021-07-24 15:15:00,"(-73.91869311174992, 40.81016608894486, -73.90072688825009, 40.87499057105514)",0.985932748
-73.909745,40.84241167,2021-07-24 15:15:00,"(-73.91872811174991, 40.80999936030403, -73.90076188825009, 40.87482397969596)",0.988096463
-73.90975667,40.84233,2021-07-24 15:15:00,"(-73.9187397817499, 40.80991766741715, -73.90077355825008, 40.87474233258284)",0.988096463
-73.90976333,40.842245,2021-07-24 15:15:00,"(-73.91874644174992, 40.80983265435573, -73.90078021825009, 40.874657345644266)",0.985932748
-73.90977333,40.84216,2021-07-24 15:15:00,"(-73.9187564417499, 40.80974763474397, -73.90079021825008, 40.87457236525603)",0.985932748
-73.90975833,40.84208333,2021-07-24 15:15:00,"(-73.91874144174992, 40.80967099416161, -73.90077521825009, 40.874495665838396)",0.985932748
-73.90973833,40.84200167,2021-07-24 15:15:00,"(-73.91872144174991, 40.80958937338504, -73.90075521825008, 40.874413966614966)",0.985932748
-73.90972167,40.841925,2021-07-24 15:15:00,"(-73.91870478174991, 40.80951273605808, -73.90073855825008, 40.874337263941925)",0.985932748
-73.90970667,40.84185333,2021-07-24 15:15:00,"(-73.91868978174992, 40.80944109547553, -73.90072355825009, 40.87426556452447)",0.985932748
-73.90969333,40.84179167,2021-07-24 15:15:00,"(-73.91867644174991, 40.8093794616374, -73.90071021825008, 40.8742038783626)",0.981605318
-73.90968,40.84173833,2021-07-24 15:15:00,"(-73.91866311174991, 40.80932614777961, -73.90069688825008, 40.87415051222039)",0.981605318
-73.90966833,40.84168333,2021-07-24 15:15:00,"(-73.91865144174992, 40.80927117066627, -73.90068521825009, 40.87409548933373)",0.988096463
-73.909655,40.841625,2021-07-24 15:15:00,"(-73.91863811174991, 40.8092128668084, -73.90067188825009, 40.8740371331916)",0.988096463
-73.90964,40.841565,2021-07-24 15:15:00,"(-73.91862311174991, 40.809152896225605, -73.90065688825008, 40.8739771037744)",0.985932748
-73.90962333,40.84150833,2021-07-24 15:15:00,"(-73.91860644174992, 40.809096258917855, -73.90064021825009, 40.87392040108215)",0.985932748
-73.9096,40.84145167,2021-07-24 15:15:00,"(-73.91858311174991, 40.809039644671195, -73.90061688825008, 40.8738636953288)",0.992423892
-73.90958667,40.84139833,2021-07-24 15:15:00,"(-73.91856978174991, 40.8089863308131, -73.90060355825008, 40.873810329186895)",0.992423892
-73.90957167,40.841345,2021-07-24 15:15:00,"(-73.91855478174992, 40.808933030230044, -73.90058855825009, 40.87375696976995)",0.988096463
-73.90955667,40.84129333,2021-07-24 15:15:00,"(-73.91853978174991, 40.80888138964694, -73.90057355825009, 40.87370527035306)",0.988096463
-73.909545,40.84124,2021-07-24 15:15:00,"(-73.91852811174991, 40.80882808253324, -73.90056188825008, 40.87365191746676)",0.988096463
-73.909545,40.84119333,2021-07-24 15:15:00,"(-73.91852811174991, 40.80878141253324, -73.90056188825008, 40.87360524746676)",0.988096463
-73.90955167,40.841155,2021-07-24 15:15:00,"(-73.91853478174991, 40.80874306945256, -73.90056855825009, 40.87356693054744)",0.986052954
-73.90968,40.84089833,2021-07-24 15:15:00,"(-73.91866311174991, 40.80848614777961, -73.90069688825008, 40.87331051222039)",0.994707814
-73.90974167,40.84076667,2021-07-24 15:15:00,"(-73.91872478174992, 40.808354366834735, -73.90075855825009, 40.87317897316527)",0.994707814
-73.909785,40.84067667,2021-07-24 15:15:00,"(-73.91876811174991, 40.80826428185701, -73.90080188825009, 40.873089058142995)",0.990380384
-73.90983,40.84057167,2021-07-24 15:15:00,"(-73.91881311174991, 40.80815919360363, -73.90084688825009, 40.87298414639638)",0.990380384
-73.909865,40.84051333,2021-07-24 15:15:00,"(-73.91884811174991, 40.808100784961766, -73.90088188825008, 40.872925875038234)",0.994707814
-73.90990333,40.84045833,2021-07-24 15:15:00,"(-73.91888644174992, 40.808045709788765, -73.90092021825009, 40.87287095021123)",0.994707814
-73.909945,40.8404,2021-07-24 15:15:00,"(-73.9189281117499, 40.80798729806494, -73.90096188825008, 40.87281270193507)",0.990380384
-73.90998833,40.840345,2021-07-24 15:15:00,"(-73.91897144174992, 40.80793221308503, -73.90100521825009, 40.87275778691497)",0.990380384
-73.91006667,40.84022,2021-07-24 15:15:00,"(-73.91904978174992, 40.80780705944145, -73.9010835582501, 40.87263294055855)",0.990380384
-73.910115,40.84014833,2021-07-24 15:15:00,"(-73.91909811174992, 40.80773529465393, -73.90113188825009, 40.872561365346066)",0.990380384
-73.91016,40.84008,2021-07-24 15:15:00,"(-73.91914311174992, 40.80766687639688, -73.90117688825009, 40.87249312360312)",0.990380384
-73.91026167,40.83990333,2021-07-24 15:15:00,"(-73.91924478174991, 40.807490006992936, -73.90127855825008, 40.87231665300706)",0.990380384
-73.91029167,40.83985333,2021-07-24 15:15:00,"(-73.91927478174992, 40.80743994815387, -73.9013085582501, 40.87226671184612)",0.990380384
-73.91033667,40.839775,2021-07-24 15:15:00,"(-73.91931978174992, 40.80736152989486, -73.9013535582501, 40.872188470105144)",0.994707814
-73.91051333,40.83951,2021-07-24 15:15:00,"(-73.91949644174991, 40.80709618340473, -73.90153021825009, 40.87192381659526)",0.99482802
-73.91054167,40.839455,2021-07-24 15:15:00,"(-73.91952478174991, 40.80704112781967, -73.90155855825009, 40.87186887218033)",0.99482802
-73.91056333,40.839405,2021-07-24 15:15:00,"(-73.91954644174992, 40.806991085336385, -73.90158021825009, 40.87181891466361)",0.99482802
-73.91060667,40.83933333,2021-07-24 15:15:00,"(-73.91958978174992, 40.80691933033025, -73.9016235582501, 40.87174732966975)",0.99482802
-73.91062,40.839315,2021-07-24 15:15:00,"(-73.91960311174991, 40.80690097418498, -73.90163688825008, 40.87172902581502)",0.99482802
-73.91069167,40.83915667,2021-07-24 15:16:00,"(-73.91967478174992, 40.80674250361174, -73.90170855825009, 40.871570836388265)",1.020792599
-73.91072667,40.83910667,2021-07-24 15:16:00,"(-73.91970978174992, 40.806692434962414, -73.90174355825009, 40.871520905037585)",1.016465169
-73.91076,40.83906,2021-07-24 15:16:00,"(-73.91974311174991, 40.806645699588366, -73.90177688825008, 40.87147430041164)",1.016465169
-73.910795,40.83900333,2021-07-24 15:16:00,"(-73.9197781117499, 40.80658896093845, -73.90181188825008, 40.871417699061546)",1.012137739
-73.91086833,40.838865,2021-07-24 15:16:00,"(-73.91985144174991, 40.8064504871061, -73.90188521825009, 40.8712795128939)",1.007810309
-73.91090833,40.83879167,2021-07-24 15:16:00,"(-73.91989144174991, 40.80637707864796, -73.90192521825008, 40.871206261352036)",1.007810309
-73.91094833,40.838715,2021-07-24 15:16:00,"(-73.91993144174991, 40.80630033018943, -73.90196521825008, 40.87112966981057)",1.005646594
-73.91098833,40.83864333,2021-07-24 15:16:00,"(-73.91997144174991, 40.8062285817305, -73.90200521825008, 40.87105807826949)",1.005646594
-73.91103,40.83856833,2021-07-24 15:16:00,"(-73.92001311174991, 40.806153499995496, -73.90204688825008, 40.870983160004506)",1.012137739
-73.91107667,40.83848667,2021-07-24 15:16:00,"(-73.92005978174991, 40.80607174845256, -73.90209355825009, 40.870901591547444)",1.012137739
-73.911125,40.83841,2021-07-24 15:16:00,"(-73.92010811174991, 40.80599498365298, -73.90214188825009, 40.87082501634703)",1.00348288
-73.91117333,40.83833667,2021-07-24 15:16:00,"(-73.92015644174991, 40.80592155885281, -73.90219021825008, 40.870751781147185)",1.00348288
-73.91121833,40.83827167,2021-07-24 15:16:00,"(-73.92020144174991, 40.80585647058398, -73.90223521825008, 40.87068686941601)",1.009974024
-73.91125667,40.83821333,2021-07-24 15:16:00,"(-73.92023978174991, 40.80579805537855, -73.90227355825009, 40.87062860462145)",1.009974024
-73.91129,40.83817333,2021-07-24 15:16:00,"(-73.9202731117499, 40.80575799000013, -73.90230688825008, 40.87058866999986)",1.007810309
-73.911355,40.83813167,2021-07-24 15:16:00,"(-73.92033811174991, 40.805716202498694, -73.90237188825009, 40.87054713750131)",1.00348288
-73.91140333,40.83812,2021-07-24 15:17:00,"(-73.92038644174991, 40.80570443769578, -73.90242021825009, 40.87053556230423)",1.00348288
-73.911465,40.83812,2021-07-24 15:17:00,"(-73.92044811174992, 40.80570431672462, -73.9024818882501, 40.870535683275385)",1.009974024
-73.911535,40.83813333,2021-07-24 15:17:00,"(-73.92051811174991, 40.80571750941229, -73.90255188825009, 40.870549150587706)",1.009974024
-73.911605,40.83814833,2021-07-24 15:17:00,"(-73.92058811174991, 40.80573237209876, -73.90262188825008, 40.870564287901246)",1.007810309
-73.91167167,40.838165,2021-07-24 15:17:00,"(-73.92065478174992, 40.805748911316286, -73.90268855825009, 40.87058108868371)",1.007810309
-73.91173833,40.83818667,2021-07-24 15:17:00,"(-73.92072144174992, 40.805770450552345, -73.90275521825009, 40.87060288944765)",1.005646594
-73.9118,40.83821167,2021-07-24 15:17:00,"(-73.92078311174991, 40.80579532957608, -73.90281688825009, 40.87062801042392)",1.005646594
-73.91186,40.83823167,2021-07-24 15:17:00,"(-73.92084311174992, 40.8058152118749, -73.90287688825009, 40.8706481281251)",1.005766801
-73.91191167,40.83825,2021-07-24 15:17:00,"(-73.92089478174991, 40.80583344051386, -73.90292855825008, 40.870666559486146)",1.005766801
-73.91195667,40.83826333,2021-07-24 15:19:00,"(-73.92093978174991, 40.80584668223681, -73.90297355825008, 40.87067997776318)",1.001439371
-73.91199,40.83827,2021-07-24 15:19:00,"(-73.92097311174992, 40.80585328685263, -73.90300688825009, 40.87068671314737)",1.001439371
-73.91219,40.83830667,2021-07-24 15:19:00,"(-73.92117311174991, 40.805889564502515, -73.90320688825008, 40.87072377549749)",1.003603086
-73.91224667,40.83832333,2021-07-24 15:19:00,"(-73.92122978174991, 40.80590611332831, -73.90326355825009, 40.87074054667169)",0.999275656
-73.91231167,40.83833167,2021-07-24 15:19:00,"(-73.9212947817499, 40.805914325811486, -73.90332855825008, 40.87074901418852)",0.999275656
-73.91237,40.83834,2021-07-24 15:19:00,"(-73.92135311174991, 40.805922541378955, -73.90338688825008, 40.87075745862105)",0.997111941
-73.91241833,40.83834667,2021-07-24 15:19:00,"(-73.92140144174991, 40.80592911656391, -73.90343521825008, 40.87076422343609)",0.997111941
-73.91245667,40.838355,2021-07-24 15:19:00,"(-73.92143978174991, 40.8059373713471, -73.90347355825008, 40.8707726286529)",0.997111941
-73.91255833,40.83839167,2021-07-24 15:19:00,"(-73.92154144174991, 40.805973841905036, -73.90357521825008, 40.870809498094964)",1.007930516
-73.91261167,40.83841,2021-07-24 15:19:00,"(-73.92159478174992, 40.805992067258735, -73.90362855825009, 40.87082793274127)",1.007930516
-73.912675,40.83843333,2021-07-24 15:19:00,"(-73.9216581117499, 40.806015273012406, -73.90369188825008, 40.870851386987596)",1.007930516
-73.91274833,40.83846,2021-07-24 15:19:00,"(-73.92173144174991, 40.80604179914595, -73.90376521825009, 40.870878200854044)",1.003603086
-73.91282333,40.83848833,2021-07-24 15:19:00,"(-73.92180644174991, 40.80606998200175, -73.90384021825008, 40.87090667799824)",1.003603086
-73.91289333,40.83852,2021-07-24 15:19:00,"(-73.92187644174992, 40.80610151466592, -73.90391021825009, 40.87093848533409)",1.007930516
-73.91296,40.83854833,2021-07-24 15:19:00,"(-73.92194311174991, 40.806129713862205, -73.90397688825009, 40.8709669461378)",1.007930516
-73.91307667,40.838595,2021-07-24 15:19:00,"(-73.92205978174991, 40.806176154957974, -73.90409355825008, 40.87101384504202)",0.999275656
-73.91316,40.83862833,2021-07-24 15:19:00,"(-73.92214311174992, 40.80620932146411, -73.90417688825009, 40.87104733853589)",1.005766801
-73.91335,40.83872,2021-07-24 15:19:00,"(-73.92233311174991, 40.80630061867675, -73.90436688825008, 40.87113938132325)",1.023196726
-73.91339,40.83873833,2021-07-24 15:19:00,"(-73.92237311174992, 40.80631887019406, -73.9044068882501, 40.871157789805935)",1.018869297
-73.91343,40.838755,2021-07-24 15:19:00,"(-73.92241311174992, 40.80633546171098, -73.90444688825009, 40.87117453828902)",1.018869297
-73.913465,40.83876667,2021-07-24 15:19:00,"(-73.92244811174992, 40.806347063037954, -73.90448188825009, 40.87118627696204)",1.018869297
-73.91349667,40.83877667,2021-07-24 15:19:00,"(-73.92247978174991, 40.80635700089842, -73.90451355825009, 40.87119633910158)",1.018869297
-73.91353667,40.83879167,2021-07-24 15:19:00,"(-73.92251978174991, 40.806371922414286, -73.90455355825009, 40.87121141758571)",1.023196726
-73.91364667,40.838835,2021-07-24 15:19:00,"(-73.92262978174992, 40.806415036580866, -73.90466355825009, 40.87125496341914)",1.018869297
-73.91371167,40.83885833,2021-07-24 15:20:00,"(-73.92269478174991, 40.806438239041526, -73.90472855825008, 40.871278420958475)",1.018869297
-73.913785,40.83888333,2021-07-24 15:20:00,"(-73.92276811174992, 40.806463095156275, -73.90480188825009, 40.87130356484373)",1.023196726
-73.91385333,40.838905,2021-07-24 15:20:00,"(-73.92283644174991, 40.80648463108063, -73.90487021825008, 40.871325368919365)",1.023196726
-73.91392,40.83892833,2021-07-24 15:20:00,"(-73.92290311174992, 40.8065078302611, -73.90493688825009, 40.871348829738906)",1.014541867
-73.91398833,40.83895167,2021-07-24 15:20:00,"(-73.92297144174991, 40.806531036183166, -73.90500521825008, 40.871372303816834)",1.014541867
-73.914075,40.83897167,2021-07-24 15:20:00,"(-73.92305811174991, 40.80655086611662, -73.90509188825008, 40.871392473883375)",1.016705582
-73.91416333,40.83897833,2021-07-24 15:20:00,"(-73.9231464417499, 40.80655735279086, -73.90518021825008, 40.871399307209145)",1.016705582
-73.91424,40.839015,2021-07-24 15:20:00,"(-73.92322311174992, 40.8065938723434, -73.9052568882501, 40.87143612765661)",1.010214437
-73.91432167,40.839045,2021-07-24 15:20:00,"(-73.92330478174992, 40.80662371208296, -73.9053385582501, 40.87146628791704)",1.010214437
-73.91454,40.83912333,2021-07-24 15:20:00,"(-73.92352311174992, 40.80670161364754, -73.90555688825009, 40.87154504635246)",1.008050722
-73.91460333,40.83914833,2021-07-24 15:20:00,"(-73.92358644174992, 40.806726489370995, -73.90562021825009, 40.871570170629006)",1.008050722
-73.914675,40.83916667,2021-07-24 15:20:00,"(-73.92365811174992, 40.806744688727136, -73.90569188825009, 40.87158865127286)",1.014541867
-73.91475333,40.83917667,2021-07-24 15:20:00,"(-73.92373644174991, 40.80675453501237, -73.90577021825008, 40.871598804987634)",1.014541867
-73.914825,40.83918667,2021-07-24 15:20:00,"(-73.9238081117499, 40.80676439436585, -73.90584188825008, 40.871608945634144)",1.010214437
-73.91487833,40.83921333,2021-07-24 15:20:00,"(-73.9238614417499, 40.80679094970926, -73.90589521825008, 40.87163571029074)",1.010214437
-73.91492667,40.83923833,2021-07-24 15:20:00,"(-73.92390978174991, 40.8068158548446, -73.90594355825009, 40.8716608051554)",1.012378152
-73.914975,40.83925833,2021-07-24 15:20:00,"(-73.92395811174991, 40.806835759999, -73.90599188825009, 40.871680900001)",1.012378152
-73.91505667,40.83928167,2021-07-24 15:20:00,"(-73.92403978174991, 40.80685893972371, -73.90607355825009, 40.871704400276286)",1.012378152
-73.91508833,40.83928833,2021-07-24 15:20:00,"(-73.92407144174992, 40.806865537591335, -73.90610521825009, 40.87171112240867)",1.012378152
-73.91511167,40.839295,2021-07-24 15:20:00,"(-73.92409478174991, 40.80687216178669, -73.90612855825009, 40.87171783821331)",1.012378152
-73.915245,40.83936,2021-07-24 15:20:00,"(-73.92422811174991, 40.806936900124626, -73.90626188825009, 40.87178309987537)",1.021033011
-73.91532333,40.83937833,2021-07-24 15:21:00,"(-73.92430644174992, 40.80695507639881, -73.9063402182501, 40.8718015836012)",1.018869297
-73.91540667,40.83939167,2021-07-24 15:21:00,"(-73.92438978174991, 40.80696825283899, -73.90642355825008, 40.871815087161)",1.023196726
-73.91545333,40.83940833,2021-07-24 15:21:00,"(-73.92443644174992, 40.806984821265154, -73.90647021825009, 40.87183183873484)",1.023196726
-73.91553333,40.83943667,2021-07-24 15:21:00,"(-73.92451644174992, 40.807013004257755, -73.90655021825009, 40.87186033574224)",1.021033011
-73.91555833,40.83944667,2021-07-24 15:21:00,"(-73.92454144174991, 40.807022955192615, -73.90657521825008, 40.87187038480739)",1.025360441
-73.91558333,40.83946,2021-07-24 15:21:00,"(-73.92456644174992, 40.807036236127324, -73.90660021825009, 40.87188376387268)",1.025360441
-73.915605,40.83947,2021-07-24 15:21:00,"(-73.92458811174991, 40.8070461935974, -73.90662188825009, 40.871893806402596)",1.023196726
-73.915715,40.83952167,2021-07-24 15:21:00,"(-73.92469811174992, 40.80709764770769, -73.90673188825009, 40.871945692292314)",1.027524156
-73.9165,40.83893833,2021-07-24 15:21:00,"(-73.92548311174991, 40.80651276695323, -73.90751688825009, 40.87136389304676)",1.034255713
-73.91653833,40.83888833,2021-07-24 15:21:00,"(-73.92552144174991, 40.806462691717336, -73.90755521825008, 40.87131396828267)",1.034255713
-73.91657333,40.83883,2021-07-24 15:21:00,"(-73.92555644174992, 40.806404293017394, -73.90759021825009, 40.87125570698261)",1.032091999
